#SampleID	plots	microcosms	Field	Soil_depth	Period	Period_numeric	Plate	Condition	Soil_pH_Value	cul_type	quant_reading	Sample_or_Control	field_coord	coll_coord	cords_note	soil_compname	soil_taxclass	soil_taxorder	soil_taxsuborder	soil_taxgrtgroup	soil_taxsubgrp	Meloidogyne_hapla	Meloidogyne_chitwoodi	Pratylenchus_penetrans	Pratylenchus_neglectus	Pratylenchus_thornei	Paratrichodorus_sp	Tylenchorhynchus_sp	Paratylenchus_sp	Helicotylenchus_sp	Mesocriconema sp	Ditylenchus_sp	Xiphinema_sp	Hemicycliophora_sp	vert_count	bd_count	y1998	y1999	y2000	y2001	y2002	y2003	y2004	y2005	y2006	y2007	y2008	y2009	y2010	y2011	y2012	y2013	y2014	y2015	y2016	y2017	y2018
BC-5-8	O772_4	Organic772_4_12	Organic772	30cm	0wk	0	Plate_3	treatment	7.59	Organic	538.18	True_Sample	45.7534,-119.76927	45.752856,-119.768039		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0																CORN	PEAS	PEAS-CORN	PEAS	CARROT	CORN
BD-5-8	O772_4	Organic772_4_4	Organic772	10cm	1wk	1	Plate_7	treatment	7.66	Organic	672.12	True_Sample	45.7534,-119.76927	45.752856,-119.768039		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0																CORN	PEAS	PEAS-CORN	PEAS	CARROT	CORN
BE-5-8	O772_4	Organic772_4_8	Organic772	20cm	1wk	1	Plate_8	treatment	7.55	Organic	603.03	True_Sample	45.7534,-119.76927	45.752856,-119.768039		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0																CORN	PEAS	PEAS-CORN	PEAS	CARROT	CORN
BF-5-8	O772_4	Organic772_4_12	Organic772	30cm	1wk	1	Plate_9	treatment	7.62	Organic	536.97	True_Sample	45.7534,-119.76927	45.752856,-119.768039		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0																CORN	PEAS	PEAS-CORN	PEAS	CARROT	CORN
BG-5-8	O772_4	Organic772_4_4	Organic772	10cm	3wk	3	Plate_12	treatment	7.35	Organic	326.06	True_Sample	45.7534,-119.76927	45.752856,-119.768039		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0																CORN	PEAS	PEAS-CORN	PEAS	CARROT	CORN
BH-5-8	O772_4	Organic772_4_8	Organic772	20cm	3wk	3	Plate_13	treatment	7.3	Organic	379.39	True_Sample	45.7534,-119.76927	45.752856,-119.768039		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0																CORN	PEAS	PEAS-CORN	PEAS	CARROT	CORN
BI-5-8	O772_4	Organic772_4_12	Organic772	30cm	3wk	3	Plate_14	treatment	7.35	Organic	335.76	True_Sample	45.7534,-119.76927	45.752856,-119.768039		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0																CORN	PEAS	PEAS-CORN	PEAS	CARROT	CORN
BJ-5-8	O772_4	Organic772_4_4	Organic772	10cm	6wk	6	Plate_18	treatment	7.44	Organic	285.45	True_Sample	45.7534,-119.76927	45.752856,-119.768039		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0																CORN	PEAS	PEAS-CORN	PEAS	CARROT	CORN
BK-5-8	O772_4	Organic772_4_8	Organic772	20cm	6wk	6	Plate_19	treatment	7.2	Organic	330.3	True_Sample	45.7534,-119.76927	45.752856,-119.768039		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0																CORN	PEAS	PEAS-CORN	PEAS	CARROT	CORN
BL-5-8	O772_4	Organic772_4_12	Organic772	30cm	6wk	6	Plate_20	treatment	7.35	Organic	369.7	True_Sample	45.7534,-119.76927	45.752856,-119.768039		Quincy	Mixed, mesic Xeric Torripsamments	Entisols	Psamments	Torripsamments	Xeric Torripsamments	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0																CORN	PEAS	PEAS-CORN	PEAS	CARROT	CORN
BA-6-1	O658_1	Organic658_1_4	Organic658	10cm	0wk	0	Plate_1	treatment	7.795	Organic	610.91	True_Sample	45.71551,-119.98875	45.712325,-119.995272		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	112	0	0	52	0	0	0	0	0	0	39	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BB-6-1	O658_1	Organic658_1_8	Organic658	20cm	0wk	0	Plate_2	treatment	7.685	Organic	564.85	True_Sample	45.71551,-119.98875	45.712325,-119.995272		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	112	0	0	52	0	0	0	0	0	0	39	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BC-6-1	O658_1	Organic658_1_12	Organic658	30cm	0wk	0	Plate_3	treatment	8	Organic	530.3	True_Sample	45.71551,-119.98875	45.712325,-119.995272		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	112	0	0	52	0	0	0	0	0	0	39	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BD-6-1	O658_1	Organic658_1_4	Organic658	10cm	1wk	1	Plate_7	treatment	7.715	Organic	655.15	True_Sample	45.71551,-119.98875	45.712325,-119.995272		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	112	0	0	52	0	0	0	0	0	0	39	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BE-6-1	O658_1	Organic658_1_8	Organic658	20cm	1wk	1	Plate_8	treatment	7.695	Organic	604.24	True_Sample	45.71551,-119.98875	45.712325,-119.995272		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	112	0	0	52	0	0	0	0	0	0	39	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BF-6-1	O658_1	Organic658_1_12	Organic658	30cm	1wk	1	Plate_9	treatment	7.65	Organic	545.45	True_Sample	45.71551,-119.98875	45.712325,-119.995272		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	112	0	0	52	0	0	0	0	0	0	39	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BG-6-1	O658_1	Organic658_1_4	Organic658	10cm	3wk	3	Plate_12	treatment	7.65	Organic	353.33	True_Sample	45.71551,-119.98875	45.712325,-119.995272		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	112	0	0	52	0	0	0	0	0	0	39	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BH-6-1	O658_1	Organic658_1_8	Organic658	20cm	3wk	3	Plate_13	treatment	7.5	Organic	383.64	True_Sample	45.71551,-119.98875	45.712325,-119.995272		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	112	0	0	52	0	0	0	0	0	0	39	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BI-6-1	O658_1	Organic658_1_12	Organic658	30cm	3wk	3	Plate_14	treatment	7.65	Organic	378.79	True_Sample	45.71551,-119.98875	45.712325,-119.995272		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	112	0	0	52	0	0	0	0	0	0	39	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BJ-6-1	O658_1	Organic658_1_4	Organic658	10cm	6wk	6	Plate_18	treatment	7.61	Organic	360.61	True_Sample	45.71551,-119.98875	45.712325,-119.995272		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	112	0	0	52	0	0	0	0	0	0	39	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BK-6-1	O658_1	Organic658_1_8	Organic658	20cm	6wk	6	Plate_19	treatment	7.505	Organic	321.21	True_Sample	45.71551,-119.98875	45.712325,-119.995272		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	112	0	0	52	0	0	0	0	0	0	39	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BL-6-1	O658_1	Organic658_1_12	Organic658	30cm	6wk	6	Plate_20	treatment	7.7	Organic	390.91	True_Sample	45.71551,-119.98875	45.712325,-119.995272		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	112	0	0	52	0	0	0	0	0	0	39	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BA-6-2	O658_2	Organic658_2_4	Organic658	10cm	0wk	0	Plate_1	treatment	7.38	Organic	533.33	True_Sample	45.71551,-119.98875	45.713781,-119.99505		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BB-6-2	O658_2	Organic658_2_8	Organic658	20cm	0wk	0	Plate_2	treatment	7.15	Organic	507.88	True_Sample	45.71551,-119.98875	45.713781,-119.99505		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BC-6-2	O658_2	Organic658_2_12	Organic658	30cm	0wk	0	Plate_3	treatment	7.145	Organic	478.18	True_Sample	45.71551,-119.98875	45.713781,-119.99505		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BD-6-2	O658_2	Organic658_2_4	Organic658	10cm	1wk	1	Plate_7	treatment	7.6	Organic	490.91	True_Sample	45.71551,-119.98875	45.713781,-119.99505		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BE-6-2	O658_2	Organic658_2_8	Organic658	20cm	1wk	1	Plate_8	treatment	7.64	Organic	638.18	True_Sample	45.71551,-119.98875	45.713781,-119.99505		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BF-6-2	O658_2	Organic658_2_12	Organic658	30cm	1wk	1	Plate_9	treatment	7.47	Organic	570.91	True_Sample	45.71551,-119.98875	45.713781,-119.99505		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BG-6-2	O658_2	Organic658_2_4	Organic658	10cm	3wk	3	Plate_12	treatment	7.55	Organic	317.58	True_Sample	45.71551,-119.98875	45.713781,-119.99505		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BH-6-2	O658_2	Organic658_2_8	Organic658	20cm	3wk	3	Plate_13	treatment	7.3	Organic	305.45	True_Sample	45.71551,-119.98875	45.713781,-119.99505		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BI-6-2	O658_2	Organic658_2_12	Organic658	30cm	3wk	3	Plate_14	treatment	7.35	Organic	336.36	True_Sample	45.71551,-119.98875	45.713781,-119.99505		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BJ-6-2	O658_2	Organic658_2_4	Organic658	10cm	6wk	6	Plate_18	treatment	7.49	Organic	307.27	True_Sample	45.71551,-119.98875	45.713781,-119.99505		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BK-6-2	O658_2	Organic658_2_8	Organic658	20cm	6wk	6	Plate_19	treatment	7.495	Organic	327.27	True_Sample	45.71551,-119.98875	45.713781,-119.99505		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BL-6-2	O658_2	Organic658_2_12	Organic658	30cm	6wk	6	Plate_20	treatment	7.55	Organic	364.85	True_Sample	45.71551,-119.98875	45.713781,-119.99505		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BA-6-3	O658_3	Organic658_3_4	Organic658	10cm	0wk	0	Plate_1	treatment	7.52	Organic	610.3	True_Sample	45.71551,-119.98875	45.7135,-119.992925		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	32	0	0	56	0	0	0	0	0	0	1	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BB-6-3	O658_3	Organic658_3_8	Organic658	20cm	0wk	0	Plate_2	treatment	7.81	Organic	526.67	True_Sample	45.71551,-119.98875	45.7135,-119.992925		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	32	0	0	56	0	0	0	0	0	0	1	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BC-6-3	O658_3	Organic658_3_12	Organic658	30cm	0wk	0	Plate_3	treatment	8.045	Organic	493.33	True_Sample	45.71551,-119.98875	45.7135,-119.992925		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	32	0	0	56	0	0	0	0	0	0	1	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BD-6-3	O658_3	Organic658_3_4	Organic658	10cm	1wk	1	Plate_7	treatment	7.47	Organic	640	True_Sample	45.71551,-119.98875	45.7135,-119.992925		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	32	0	0	56	0	0	0	0	0	0	1	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BE-6-3	O658_3	Organic658_3_8	Organic658	20cm	1wk	1	Plate_8	treatment	7.41	Organic	641.21	True_Sample	45.71551,-119.98875	45.7135,-119.992925		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	32	0	0	56	0	0	0	0	0	0	1	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BF-6-3	O658_3	Organic658_3_12	Organic658	30cm	1wk	1	Plate_9	treatment	7.305	Organic	526.67	True_Sample	45.71551,-119.98875	45.7135,-119.992925		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	32	0	0	56	0	0	0	0	0	0	1	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BG-6-3	O658_3	Organic658_3_4	Organic658	10cm	3wk	3	Plate_12	treatment	7.5	Organic	295.15	True_Sample	45.71551,-119.98875	45.7135,-119.992925		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	32	0	0	56	0	0	0	0	0	0	1	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BH-6-3	O658_3	Organic658_3_8	Organic658	20cm	3wk	3	Plate_13	treatment	7.35	Organic	333.33	True_Sample	45.71551,-119.98875	45.7135,-119.992925		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	32	0	0	56	0	0	0	0	0	0	1	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BI-6-3	O658_3	Organic658_3_12	Organic658	30cm	3wk	3	Plate_14	treatment	7.55	Organic	367.27	True_Sample	45.71551,-119.98875	45.7135,-119.992925		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	32	0	0	56	0	0	0	0	0	0	1	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BJ-6-3	O658_3	Organic658_3_4	Organic658	10cm	6wk	6	Plate_18	treatment	7.74	Organic	300.61	True_Sample	45.71551,-119.98875	45.7135,-119.992925		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	32	0	0	56	0	0	0	0	0	0	1	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BK-6-3	O658_3	Organic658_3_8	Organic658	20cm	6wk	6	Plate_19	treatment	7.51	Organic	315.15	True_Sample	45.71551,-119.98875	45.7135,-119.992925		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	32	0	0	56	0	0	0	0	0	0	1	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BL-6-3	O658_3	Organic658_3_12	Organic658	30cm	6wk	6	Plate_20	treatment	7.605	Organic	343.64	True_Sample	45.71551,-119.98875	45.7135,-119.992925		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	32	0	0	56	0	0	0	0	0	0	1	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BA-6-4	O658_4	Organic658_4_4	Organic658	10cm	0wk	0	Plate_1	treatment	7.72	Organic	581.82	True_Sample	45.71551,-119.98875	45.712406,-119.992894		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	136	0	0	64	0	0	0	0	0	0	10	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BB-6-4	O658_4	Organic658_4_8	Organic658	20cm	0wk	0	Plate_2	treatment	7.74	Organic	468.48	True_Sample	45.71551,-119.98875	45.712406,-119.992894		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	136	0	0	64	0	0	0	0	0	0	10	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BC-6-4	O658_4	Organic658_4_12	Organic658	30cm	0wk	0	Plate_3	treatment	7.46	Organic	410.91	True_Sample	45.71551,-119.98875	45.712406,-119.992894		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	136	0	0	64	0	0	0	0	0	0	10	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BD-6-4	O658_4	Organic658_4_4	Organic658	10cm	1wk	1	Plate_7	treatment	7.5	Organic	767.88	True_Sample	45.71551,-119.98875	45.712406,-119.992894		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	136	0	0	64	0	0	0	0	0	0	10	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BE-6-4	O658_4	Organic658_4_8	Organic658	20cm	1wk	1	Plate_8	treatment	7.465	Organic	604.85	True_Sample	45.71551,-119.98875	45.712406,-119.992894		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	136	0	0	64	0	0	0	0	0	0	10	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BF-6-4	O658_4	Organic658_4_12	Organic658	30cm	1wk	1	Plate_9	treatment	7.68	Organic	573.33	True_Sample	45.71551,-119.98875	45.712406,-119.992894		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	136	0	0	64	0	0	0	0	0	0	10	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BG-6-4	O658_4	Organic658_4_4	Organic658	10cm	3wk	3	Plate_12	treatment	7.55	Organic	269.09	True_Sample	45.71551,-119.98875	45.712406,-119.992894		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	136	0	0	64	0	0	0	0	0	0	10	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BH-6-4	O658_4	Organic658_4_8	Organic658	20cm	3wk	3	Plate_13	treatment	7.45	Organic	341.21	True_Sample	45.71551,-119.98875	45.712406,-119.992894		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	136	0	0	64	0	0	0	0	0	0	10	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BI-6-4	O658_4	Organic658_4_12	Organic658	30cm	3wk	3	Plate_14	treatment	7.55	Organic	290.3	True_Sample	45.71551,-119.98875	45.712406,-119.992894		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	136	0	0	64	0	0	0	0	0	0	10	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BJ-6-4	O658_4	Organic658_4_4	Organic658	10cm	6wk	6	Plate_18	treatment	7.5	Organic	279.39	True_Sample	45.71551,-119.98875	45.712406,-119.992894		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	136	0	0	64	0	0	0	0	0	0	10	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
BK-6-4	O658_4	Organic658_4_8	Organic658	20cm	6wk	6	Plate_19	treatment	7.41	Organic	344.24	True_Sample	45.71551,-119.98875	45.712406,-119.992894		Sagehill	Coarse-loamy, mixed, superactive, mesic Xeric Haplocambids	Aridisols	Cambids	Haplocambids	Xeric Haplocambids	0	0	0	136	0	0	64	0	0	0	0	0	0	10	0									CORN	PEAS	ONION	ALFALFA	ALFALFA	CORN	ALFALFA	CORN	PEAS	CORN	PEAS-CORN	PEAS	CORN
